3500	0.213417
3400	0.206346
3300	0.196381
3200	0.188818
3100	0.183394
3000	0.178077
1300	0.0778577
1200	0.0710623
1100	0.0653749
1000	0.0592529
900	0.0532177
800	0.0477781
700	0.0417455
600	0.0353028
500	0.0293595
400	0.0236183
300	0.0179293
200	0.0116619
100	0.00578613
1400	0.0828723
1500	0.0905919
1600	0.0964752
1700	0.10236
1800	0.107086
1900	0.113691
2000	0.120464
2100	0.126683
2200	0.134763
2300	0.141508
2400	0.145756
2500	0.151848
2600	0.160781
2700	0.167224
2800	0.172939
2900	0.178834
